id,city,name,link,img,address,rating,price,Swimming pool [kids],Nightclub,Spa,Restaurants,Hot tub,Steamroom,Front desk [24-hour],Family room,Babysitting service,Garden,Bar,Kids club,Shops,Kitchen,Poolside bar,Swimming pool [outdoor],Mini golf course,Fitness center,Tennis court,Massage,Sauna,Golf course [on-site],Swimming pool [indoor],Private beach
NhaTrang342,Nha Trang,Holi Beachfront @ StarCity Nha Trang,https://www.agoda.com/holi-beachfront-starcity-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/694/6947465/6947465_19041216040073704515.jpg?s=1024x768,"72-74 Tran Phu, Loc Tho, Nha Trang, Vietnam, 650000",6.4,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang343,Nha Trang,Thai Duong Hotel,https://www.agoda.com/thai-duong-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/624/624707/624707_15061116310029304203.jpg?s=1024x768,"96A5 Tran Phu Street, Loc Tho, Nha Trang, Vietnam",6.2,173160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang344,Nha Trang,iBeach Apartment by Bridge,https://www.agoda.com/ibeach-apartment-by-bridge/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/741/7417039/7417039_19052210180074647046.jpg?s=1024x768,"04 Tran Phu, Xuong Huan, Nha Trang, Vietnam, 650000",10.0,727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang345,Nha Trang,Quang Nhat Hotel,https://www.agoda.com/quang-nhat-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=6,https://pix5.agoda.net/hotelImages/624/624162/624162_14042810310019222411.jpg?s=1024x768,"9/7 (1/8 old) Hung Vuong Street, Loc Tho, Nha Trang, Vietnam",8.9,303030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang346,Nha Trang,Quan Son II Hotel,https://www.agoda.com/quan-son-ii-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/611/611500/611500_15072417430032994915.jpg?s=1024x768,"98A Tran Phu Street, Loc Tho, Nha Trang, Vietnam",5.6,216450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang347,Nha Trang,Olympic Hotel Nha Trang,https://www.agoda.com/olympic-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/165/165479/165479_16050511550042069177.jpg?s=1024x768,"6-8 Phan Boi Chau Street, Xuong Huan, Nha Trang, Vietnam",6.4,779221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NhaTrang348,Nha Trang,The Light Hotel & Resort,https://www.agoda.com/the-light-hotel-resort/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=4,https://pix6.agoda.net/hotelImages/109/109223/109223_15071415190032276360.jpg?s=1024x768,"86B Tran Phu Street, Loc Tho, Nha Trang, Vietnam",7.8,1171948,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
NhaTrang349,Nha Trang,Iridescent Clouds Hotel,https://www.agoda.com/iridescent-clouds-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/219/2193744/2193744_17042614330052642521.jpg?s=1024x768,"66-67 Pham Van Dong Street, Vinh Hoa, Nha Trang, Vietnam",6.8,545455,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang350,Nha Trang,Thap Ba HaNa Apartment,https://www.agoda.com/thap-ba-hana-apartment_2/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/446/4464816/4464816_18021214240061716939.jpg?s=1024x768,"No. 62KA Hai Phuoc, Vinh Thọ, 18K, Vinh Phuoc, Nha Trang, Vietnam, 650000",6.0,243478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang351,Nha Trang,Victorian Nha Trang Hotel,https://www.agoda.com/victorian-nha-trang-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/305/305760/305760_17091622040056455062.jpg?s=1024x768,"98A/5 Tran Phu Street, Loc Tho, Nha Trang, Vietnam",7.3,588745,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NhaTrang352,Nha Trang,Hai Phat Hotel,https://www.agoda.com/hai-phat-hotel/hotel/all/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/188547615.jpg?k=308330eb2f990d62a690f3aedb6c984751382fcd1c8f0ff8b1548475b1f8343f&o=,"Đường Q3, Cam Ranh, Nha Trang, Vietnam",7.4,290909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang353,Nha Trang,OYO 311 Shome Hotel,https://www.agoda.com/oyo-311-shome-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/9402557/-1/3187e575883ab9993bddc42eaaa9b41f.jpg?s=1024x768,"139 nguyen Thien Thuat Loc Tho, Nha Trang, Tan Lap, Nha Trang, Vietnam, 650000",10.0,197324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang354,Nha Trang,Brandi Nha Trang Hotel,https://www.agoda.com/brandi-nha-trang-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/127/1270256/1270256_16072715080044985487.jpg?s=1024x768,"10A Biet Thu Street, Loc Tho, Nha Trang, Vietnam",6.3,519481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang355,Nha Trang,Thanh Binh 2 Hotel,https://www.agoda.com/thanh-binh-2-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=2,https://pix6.agoda.net/hotelImages/646/646879/646879_14061715500019888090.jpg?s=1024x768,"10B Pham Van Dong Street, Vinh Hai, Nha Trang, Vietnam",7.0,346320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang356,Nha Trang,Modern Sky Hotel Nha Trang,https://www.agoda.com/modern-sky-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/729/729815/729815_15071517170032380895.jpg?s=1024x768,"94L7 Nguyen Thi Minh Khai Street, Phuoc Hoa, Nha Trang, Vietnam",5.8,432900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang357,Nha Trang,New Mexico Hotel,https://www.agoda.com/new-mexico-hotel_2/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/573/5731661/5731661_18082415330067646210.jpg?s=1024x768,"247/2 (99C) Nguyen Thien Thuat, Loc Tho, Nha Trang, Vietnam, 650000",7.3,272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang358,Nha Trang,Sen Vang Luxury,https://www.agoda.com/sen-vang-luxury/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/484/4848076/4848076_18041815040063473481.jpg?s=1024x768,"33-37 Me Linh, Tan Lap,Nha Trang City, Phuoc Tien, Nha Trang, Vietnam, 650000",7.5,476190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang359,Nha Trang,Golden Nha Trang Hotel,https://www.agoda.com/golden-nha-trang-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/267/2674014/2674014_17090109000055903265.jpg?s=1024x768,"136 Hung Vuong Street, Loc Tho, Nha Trang, Vietnam",7.3,567965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang360,Nha Trang,Muong Thanh Luxury Vien Trieu Hotel,https://www.agoda.com/muong-thanh-luxury-vien-trieu-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/642/6421211/6421211_19012409580071621726.jpg?s=1024x768,"Bai Duong Zone, Hon Chong Street,, Vinh Phuoc, Nha Trang, Vietnam",8.0,1688312,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NhaTrang361,Nha Trang,Lily 2 Motel,https://www.agoda.com/lily-2-motel/hotel/all/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=9,https://q-xx.bstatic.com/xdata/images/hotel/840x460/151595682.jpg?k=3bb76f042651486e60214cd1487b0155258d946c892e0dbf6d523861feb4875c&o=,"1647 Hung Vuong, Cam Phu, Cam Ranh, Nha Trang, Vietnam",7.7,295455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang362,Nha Trang,Barcelona Hotel Nha Trang,https://www.agoda.com/barcelona-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/237/237406/237406_14082315540021515279.jpg?s=1024x768,"34E Nguyen Thiet Thuat Street, Tan Lap, Nha Trang, Vietnam",7.6,636364,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
NhaTrang363,Nha Trang,Carpe DM Hotel,https://www.agoda.com/carpe-dm-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/54386661.jpg?k=3d3b359a905f5c9b05e3c5d075381220cd6df51a9d0c7fdd27df89f9e5a483b8&o=,"120/62 Nguyen Thien Thuat, Tan Lap, Nha Trang, Vietnam",8.3,414187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang364,Nha Trang,Mission 1 Apartment Nha Trang,https://www.agoda.com/mission-1-apartment-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/694/6942092/6942092_19032616420073260653.jpg?s=1024x768,"28 stress , Phuoc Long, NV 1+2+3+4, Nha Trang, Phuoc Long, Nha Trang, Vietnam, 57000",8.3,309091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang365,Nha Trang,Daphovina Hotel,https://www.agoda.com/daphovina-hotel_3/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/8357103/-1/01526e5815dd5041a191b662578b2409.jpg?s=1024x768,"32,Bac Son, Vinh Hai, Nha Trang, Khanh Hoa, Vietnam, Vinh Hai, Nha Trang, Vietnam, 65000",9.6,969697,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NhaTrang366,Nha Trang,Sens House Nha Trang - The Skyline,https://www.agoda.com/sens-house-nha-trang-the-skyline/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/6992281/-1/e372fe1197b5cd3ae8c7f700ec4da7f1.jpg?s=1024x768,"Lobby A, Muong Thanh Building, No. 4 Tran Phu Street, Xuong Huan Ward, Nha Trang, Xuong Huan, Nha Trang, Vietnam, 650000",7.5,1311475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang367,Nha Trang,Pearl City Hotel Nha Trang,https://www.agoda.com/pearl-city-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/762/762754/762754_15072709340033060582.jpg?s=1024x768,"07 Hoang Dieu Street, Vinh Truong, Nha Trang, Vietnam",7.5,467532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang368,Nha Trang,Alibaba Hotel,https://www.agoda.com/alibaba-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/4138695/-1/b710400a05dff3725b4d554224cafe2f.jpg?s=1024x768,"51/3 Tue Tinh, Loc Tho, Nha Trang, Khanh Hoa, Loc Tho, Nha Trang, Vietnam, 650000",6.8,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang369,Nha Trang,Memory Nha Trang Hotel,https://www.agoda.com/memory-nha-trang-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/165/165452/165452_15070808490031836647.jpg?s=1024x768,"28A Bac Son Street, Vinh Hai Ward, Vinh Hai, Nha Trang, Vietnam",6.4,952381,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NhaTrang370,Nha Trang,Camellia Nha Trang 2 Hotel,https://www.agoda.com/camellia-nha-trang-2-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=9,https://pix5.agoda.net/hotelImages/477/477940/477940_15060917410029063837.jpg?s=1024x768,"99A Nguyen Thien Thuat Street, Loc Tho, Nha Trang, Vietnam",7.1,519481,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang371,Nha Trang,Ecstasy Hotel Nha Trang,https://www.agoda.com/ecstasy-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/649/6494378/6494378_19011616350071375286.jpg?s=1024x768,"100C/T25 Tran Phu Street, Loc Tho, Nha Trang, Vietnam",5.6,523810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang372,Nha Trang,Handy Holiday Nha Trang Beach Apartment,https://www.agoda.com/handy-holiday-nha-trang-beach-apartment/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=3,https://pix6.agoda.net/hotelImages/1159483/-1/2a8f645e52202dac75ed3477710487f4.jpg?s=1024x768,"60 Tran Phu, Muong Thanh Nha Trang Centre, Loc Tho, Nha Trang, Vietnam",7.1,909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang373,Nha Trang,The MCR Luxury Nha Trang Hotel,https://www.agoda.com/the-mcr-luxury-nha-trang-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/2911844/-1/c65ca922f1145ddcf237fff0592ac204.jpg?s=1024x768,"03 - 05 Pham Van Dong Street, Vinh Phuoc, Nha Trang, Vietnam",7.7,692641,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
NhaTrang374,Nha Trang,Beach Front Oceanous Nha Trang Apartment,https://www.agoda.com/beach-front-oceanous-nha-trang-apartment/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/4408200/-1/ea4571d89901864db65fbde15753e606.jpg?s=1024x768,"Muong Thanh Vien Trieu Building, 3 - 5 Pham Van Dong Street, Vinh Hoa, Nha Trang, Vietnam",5.3,1070130,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NhaTrang375,Nha Trang,Cosmos Hotel Nha Trang,https://www.agoda.com/cosmos-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/879/879667/879667_15110311220037391068.jpg?s=1024x768,"98B/5 Tran Phu Street, Loc Tho, Nha Trang, Vietnam",6.4,287879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang376,Nha Trang,Le Duong Hotel Nha Trang,https://www.agoda.com/le-duong-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/394518/-1/627f2f7547241724113d013a49fd8949.jpg?s=1024x768,"95/4 Hung Vuong, Loc Tho ward, Loc Tho, Nha Trang, Vietnam",7.0,666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang377,Nha Trang,New Sky Hotel,https://www.agoda.com/new-sky-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=2,https://q-xx.bstatic.com/xdata/images/hotel/840x460/122585741.jpg?k=8477336fbcbed7e6efa800d3878165959f7062e9e746aebb675e1f1ad186adcc&o=,"111/2 Hung Vuong, Loc Tho, Nha Trang, Vietnam",8.4,90909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang378,Nha Trang,Galaxy 3 Hotel Nha Trang,https://www.agoda.com/galaxy-3-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/732/732200/732200_15072211060032759237.jpg?s=1024x768,"96B/5/1 Tran Phu Street, Loc Tho, Nha Trang, Vietnam",6.8,467532,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang379,Nha Trang,Canary Nha Trang Hotel,https://www.agoda.com/canary-nha-trang-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/5780775/-1/d41fc768bdf48f8e12d85345b14cc10d.jpg?s=1024x768,"19 Mai Xuan Thuong, Vinh Hoa, Nha Trang, Vietnam, 650000",10.0,588745,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
NhaTrang380,Nha Trang,Bonjour Nha Trang Hotel,https://www.agoda.com/bonjour-nha-trang-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=4,https://pix6.agoda.net/hotelImages/3036298/-1/bac888b7029b507370118c74d3f16deb.jpg?s=1024x768,"17/2A, 17/2B, 17/2C Nguyen Thi Minh Khai Street, Loc Tho, Nha Trang, Vietnam",7.5,818182,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
NhaTrang381,Nha Trang,Romely Hotel Nha Trang,https://www.agoda.com/romely-hotel-nha-trang/hotel/all/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/197005204.jpg?k=991e0a164ee375c23309970e3a3021b5119496f0b6c77566336ed041ee8e612b&o=,"Đường Huỳnh Văn Nghệ 164, Vinh Hoa, Nha Trang, Vietnam",9.8,545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang382,Nha Trang,Tuyet Mai 2 Hotel - Tran Phu Street,https://www.agoda.com/tuyet-mai-2-hotel-tran-phu-street/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=9,https://pix5.agoda.net/hotelImages/409/409396/409396_15062022440030117937.jpg?s=1024x768,"98B1 Tran Phu Street, Loc Tho, Nha Trang, Vietnam",5.9,303030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang383,Nha Trang,Four Seasons House,https://www.agoda.com/four-seasons-house/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/845/8455584/8455584_19063010390076902204.jpg?s=1024x768,"78/36 Tue Tinh St, Loc Tho, Nha Trang, Vietnam, 650000",5.6,363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang384,Nha Trang,ĐOAN,https://www.agoda.com/oan/hotel/all/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=6,https://q-xx.bstatic.com/xdata/images/hotel/840x460/196161240.jpg?k=78689ae9e07d4b744e98c70ca43557c98e20e347838fd09d97b9749510fec794&o=,"14 đường số 3 tổ 1 Đông Nam, Vĩnh Hải, Vinh Hai, Nha Trang, Vietnam",9.4,172727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang385,Nha Trang,Thien Thanh Cerulean Hotel Nha Trang,https://www.agoda.com/thien-thanh-cerulean-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/567/567938/567938_15061213140029376440.jpg?s=1024x768,"32 Pham Van Dong Street, Vinh Hai, Nha Trang, Vietnam",6.7,562771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang386,Nha Trang,Verano Hotel,https://www.agoda.com/verano-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/122/1227862/1227862_16070113220044335306.jpg?s=1024x768,"An Vien Villa Area, Vinh Nguyen Ward, Vinh Truong, Nha Trang, Vietnam",7.1,692641,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NhaTrang387,Nha Trang,Quang Vinh 2 Hotel,https://www.agoda.com/quang-vinh-2-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/734/734758/734758_15072709100033058072.jpg?s=1024x768,"1 Pham Van Dong, Vinh Hai, Nha Trang, Vietnam",6.5,199134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang388,Nha Trang,My Ca Hotel,https://www.agoda.com/my-ca-hotel/hotel/all/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/151365753.jpg?k=0dba565d8d06d56b4cf25950a5b230f9707bef4a13cba6b1e5539f05f8763a3d&o=,"246-248 Dai Lo Hung Vuong, Cam Nghia ward, TP Cam Ranh, Cam Ranh, Nha Trang, Vietnam",7.8,419483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
